PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,TEAM_COUNT,Season,Team_Wins,Draft_Pick,Season_End_Year,winner
101132,Linas Kleiza,Linas,1610612743,DEN,21.0,61,33,28,0.541,8.5,1.3,2.8,0.445,0.0,0.2,0.154,0.9,1.3,0.704,0.6,1.3,1.9,0.2,0.3,0.2,0.2,0.2,1.4,0.9,3.5,-0.4,7.0,0,0,6.4,23,11,28,27,52,38,40,30,51,49,49,29,26,44,32,39,38,65,71,62,30,46,39,34,36,30,39,23,2,41,1,2005-06,,,2006,0
101150,Lou Williams,Lou,1610612755,PHI,19.0,30,14,16,0.467,4.8,0.8,1.7,0.442,0.1,0.3,0.222,0.3,0.4,0.615,0.1,0.5,0.6,0.3,0.4,0.2,0.0,0.3,0.4,0.3,1.9,-0.8,3.2,0,0,3.2,42,40,39,44,76,62,67,33,46,45,40,65,67,63,79,70,74,56,60,60,63,35,79,75,63,41,72,23,2,74,1,2005-06,,,2006,0
101195,Luke Schenscher,Luke,1610612741,CHI,24.0,20,11,9,0.55,7.4,0.8,1.3,0.615,0.0,0.0,0.0,0.2,0.7,0.308,0.4,1.1,1.5,0.4,0.3,0.1,0.2,0.2,1.1,0.5,1.8,0.5,4.4,0,0,4.0,59,53,58,26,58,58,74,6,53,61,53,71,56,74,48,47,50,51,73,77,38,62,57,55,64,9,64,23,2,65,1,2005-06,,,2006,0
101129,Luther Head,Luther,1610612745,HOU,23.0,80,32,48,0.4,28.9,3.2,7.9,0.403,1.4,3.9,0.361,1.1,1.5,0.699,0.4,2.9,3.3,2.7,1.5,1.1,0.1,0.5,2.1,1.2,8.8,-0.5,19.0,1,0,18.7,3,12,9,53,4,9,7,52,1,1,13,22,21,48,47,9,13,8,10,3,41,18,18,21,10,34,7,15,2,7,1,2005-06,,,2006,0
101110,Martell Webster,Martell,1610612757,POR,19.0,61,11,50,0.18,17.5,2.3,5.7,0.399,1.1,3.0,0.357,1.0,1.2,0.859,0.5,1.7,2.1,0.6,0.7,0.3,0.2,0.2,1.5,1.0,6.6,-4.0,11.0,0,0,11.5,23,53,7,81,21,21,18,58,7,5,15,24,34,13,38,26,28,41,35,36,26,42,34,32,22,78,26,23,2,25,1,2005-06,,,2006,0
101149,Martynas Andriuskevicius,Martynas,1610612739,CLE,20.0,6,1,5,0.167,1.6,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.5,0.7,0.0,0.0,0.3,0.0,0.0,0.2,0.0,0.0,1.8,1.8,0,0,1.3,77,80,72,82,84,83,83,83,53,61,53,77,78,77,75,72,72,79,82,37,63,78,82,82,83,3,81,23,2,81,1,2005-06,,,2006,0
101107,Marvin Williams,Marvin,1610612737,ATL,20.0,79,25,54,0.316,24.7,3.0,6.7,0.443,0.2,0.7,0.245,2.4,3.2,0.747,1.5,3.3,4.8,0.8,1.1,0.6,0.3,0.7,2.9,2.3,8.5,-1.1,17.2,4,0,16.1,8,24,3,68,7,13,13,32,32,33,36,3,3,37,10,5,7,30,23,15,19,4,6,6,11,47,10,8,2,10,1,2005-06,,,2006,0
101190,Matt Walsh,Matt,1610612748,MIA,23.0,2,2,0,1.0,1.7,0.5,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,-6.5,0.5,0,0,1.0,82,79,83,1,83,74,81,1,53,61,53,77,41,77,81,82,83,79,53,78,63,78,83,29,77,83,83,23,2,82,1,2005-06,,,2006,0
2684,Melvin Sanders,Melvin,1610612759,SAS,25.0,16,14,2,0.875,7.1,1.0,2.1,0.485,0.1,0.2,0.667,0.4,0.6,0.7,0.3,1.2,1.4,0.2,0.5,0.3,0.0,0.1,1.3,0.6,2.6,-1.2,5.0,0,0,4.9,65,40,76,4,61,48,61,17,37,50,1,51,57,46,62,41,51,69,53,40,63,68,48,53,49,53,59,23,2,56,1,2005-06,,,2006,0
101145,Monta Ellis,Monta,1610612744,GSW,20.0,49,16,33,0.327,18.1,2.7,6.5,0.415,0.6,1.7,0.341,0.9,1.2,0.712,0.4,1.7,2.1,1.6,1.2,0.7,0.2,0.6,1.4,1.1,6.8,0.2,13.2,0,0,12.9,32,37,25,64,20,16,14,42,16,14,17,32,31,42,42,25,27,13,17,12,27,8,41,25,18,13,18,23,2,19,1,2005-06,,,2006,0
101126,Nate Robinson,Nate,1610612752,NYK,22.0,72,21,51,0.292,21.4,3.2,7.8,0.407,0.8,2.0,0.397,2.1,2.8,0.752,0.8,1.5,2.3,2.0,1.6,0.8,0.0,0.6,2.8,2.3,9.3,-1.2,16.1,0,0,16.1,14,29,6,75,12,8,8,48,11,13,8,5,4,32,23,28,23,10,5,5,62,9,9,5,8,52,11,23,2,11,1,2005-06,,,2006,0
101230,Noel Felix,Noel,1610612760,SEA,24.0,12,7,5,0.583,6.8,0.5,2.1,0.24,0.1,0.3,0.333,0.4,0.7,0.625,0.3,0.8,1.1,0.2,0.7,0.2,0.3,0.3,1.1,0.4,1.5,-0.4,3.6,0,0,3.7,72,64,72,22,64,74,58,80,43,47,18,54,54,59,62,58,61,70,37,60,23,40,55,69,73,31,70,23,2,69,1,2005-06,,,2006,0
101158,Orien Greene,Orien,1610612738,BOS,24.0,80,31,49,0.388,15.4,1.3,3.2,0.395,0.1,0.5,0.225,0.6,0.9,0.662,0.5,1.4,1.8,1.6,1.4,1.0,0.1,0.2,2.3,0.7,3.2,-1.3,9.7,0,0,8.9,3,13,8,56,27,40,38,60,39,38,39,46,44,52,40,36,41,12,12,4,39,56,15,44,40,55,31,23,2,30,1,2005-06,,,2006,0
2450,Randy Holcomb,Randy,1610612741,CHI,26.0,4,3,1,0.75,2.6,0.3,0.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,-0.3,0.8,0,0,0.8,79,76,82,8,80,81,82,1,53,61,53,77,78,77,62,82,82,79,82,78,63,78,74,82,82,25,82,23,2,83,1,2005-06,,,2006,0
101119,Rashad McCants,Rashad,1610612750,MIN,21.0,79,31,48,0.392,17.2,3.1,6.8,0.45,0.8,2.3,0.372,1.0,1.3,0.736,0.4,1.4,1.8,0.8,1.1,0.6,0.3,0.3,2.2,1.2,7.9,-1.4,12.7,0,0,13.1,8,13,9,54,23,10,12,29,10,10,10,25,24,39,53,33,42,30,22,21,21,28,17,23,13,58,21,23,2,17,1,2005-06,,,2006,0
101185,Rawle Marshall,Rawle,1610612742,DAL,24.0,23,13,10,0.565,10.5,1.0,2.6,0.4,0.0,0.1,0.333,1.0,1.3,0.759,0.3,1.0,1.3,0.4,0.7,0.3,0.3,0.3,0.7,0.9,3.1,-0.8,6.7,0,0,6.2,50,46,55,24,40,46,45,54,50,53,18,27,28,31,56,48,53,45,41,35,18,36,67,37,41,40,44,23,2,43,1,2005-06,,,2006,0
101109,Raymond Felton,Raymond,1610612766,CHA,22.0,80,26,54,0.325,30.1,4.3,11.0,0.391,1.2,3.4,0.358,2.0,2.8,0.725,1.0,2.4,3.3,5.6,2.3,1.3,0.1,0.7,2.3,2.9,11.9,-1.5,26.0,13,0,24.7,3,17,3,65,2,4,3,61,3,3,14,6,6,40,18,13,15,2,2,2,45,3,15,2,4,60,2,2,2,2,1,2005-06,,,2006,0
101156,Robert Whaley,Robert,1610612762,UTA,24.0,23,10,13,0.435,9.2,1.0,2.5,0.404,0.0,0.0,0.0,0.1,0.3,0.5,0.7,1.2,1.9,0.7,0.6,0.3,0.3,0.3,1.8,0.3,2.1,-1.9,6.8,0,0,6.0,50,56,49,48,44,48,48,51,53,61,53,74,73,68,28,42,40,34,44,42,15,36,25,74,58,68,42,23,2,46,1,2005-06,,,2006,0
101179,Ronnie Price,Ronnie,1610612758,SAC,23.0,29,15,14,0.517,5.2,0.7,2.0,0.362,0.2,0.9,0.222,0.4,0.4,1.0,0.2,0.3,0.5,0.4,0.3,0.2,0.0,0.1,0.3,0.3,2.1,-1.1,3.5,0,0,3.6,43,39,45,32,74,66,62,70,28,28,40,55,69,1,74,76,77,49,68,54,63,65,81,73,59,49,71,23,2,70,1,2005-06,,,2006,0
101142,Ronny Turiaf,Ronny,1610612747,LAL,23.0,23,14,9,0.609,7.0,0.7,1.3,0.5,0.0,0.0,0.0,0.7,1.2,0.556,0.5,1.1,1.6,0.3,0.3,0.1,0.4,0.2,1.3,0.9,2.0,-0.6,5.8,0,0,5.0,50,40,58,17,63,69,73,14,53,61,53,42,32,66,36,44,46,53,69,67,10,51,45,35,62,36,51,23,2,54,1,2005-06,,,2006,0
101155,Ryan Gomes,Ryan,1610612738,BOS,23.0,61,26,35,0.426,22.6,2.8,5.8,0.487,0.0,0.1,0.333,1.8,2.4,0.752,1.7,3.2,4.9,1.0,0.9,0.6,0.1,0.5,1.4,1.8,7.6,0.0,15.9,8,0,14.8,23,17,23,49,11,14,16,16,48,51,18,9,7,33,7,7,6,24,26,19,50,14,43,10,14,17,12,5,2,13,1,2005-06,,,2006,0
101136,Salim Stoudamire,Salim,1610612737,ATL,23.0,61,20,41,0.328,20.3,3.3,8.1,0.415,1.3,3.5,0.38,1.6,1.8,0.9,0.2,1.7,1.9,1.2,1.3,0.4,0.0,0.3,1.9,1.8,9.7,-1.6,13.9,0,0,15.1,23,31,19,63,14,7,6,44,2,2,9,10,15,9,72,24,38,19,13,29,59,30,22,13,6,65,15,23,2,12,1,2005-06,,,2006,0
101180,Sarunas Jasikevicius,Sarunas,1610612754,IND,30.0,75,37,38,0.493,20.8,2.3,5.7,0.396,1.1,3.1,0.364,1.6,1.8,0.91,0.3,1.8,2.0,3.0,1.5,0.5,0.1,0.2,1.4,1.2,7.3,0.7,14.5,1,0,14.7,13,7,22,38,13,22,17,59,4,4,11,12,16,8,61,21,33,6,7,22,56,45,38,22,16,7,14,15,2,14,1,2005-06,,,2006,0
101118,Sean May,Sean,1610612766,CHA,22.0,23,7,16,0.304,17.3,3.0,7.4,0.409,0.0,0.2,0.0,2.1,2.8,0.766,1.8,2.9,4.7,1.0,1.4,0.7,0.5,0.7,2.5,2.0,8.2,-1.0,17.7,1,0,16.4,50,64,39,72,22,11,9,47,53,48,53,4,5,30,4,8,8,23,11,9,8,5,11,7,12,45,9,15,2,9,1,2005-06,,,2006,0
2752,Sergei Monia,Sergei,1610612758,SAC,23.0,26,9,17,0.346,13.2,1.1,3.3,0.333,0.3,1.3,0.265,0.4,0.5,0.714,0.4,1.6,2.0,0.7,0.5,0.3,0.2,0.3,1.6,0.4,3.0,-5.5,7.4,0,0,7.0,47,59,36,61,32,43,32,74,22,18,32,58,61,41,45,27,35,35,58,47,34,34,31,67,44,81,37,23,2,38,2,2005-06,,,2006,0
101213,Sharrod Ford,Sharrod,1610612756,PHX,24.0,3,3,0,1.0,4.3,0.7,1.0,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.7,1.0,0.0,0.7,0.0,0.3,0.3,2.3,0.7,1.3,-3.7,2.9,0,0,3.0,80,76,83,1,78,68,77,4,53,61,53,77,78,77,57,65,64,79,37,78,16,27,13,46,74,75,75,23,2,75,1,2005-06,,,2006,0
101183,Shavlik Randolph,Shavlik,1610612755,PHI,22.0,57,23,34,0.404,8.5,0.8,1.7,0.454,0.0,0.0,0.0,0.8,1.2,0.606,1.0,1.4,2.3,0.3,0.4,0.3,0.2,0.2,1.5,1.0,2.3,0.4,6.9,0,0,6.1,29,27,24,52,51,61,68,27,53,61,53,34,29,64,17,35,22,56,67,37,32,47,36,28,54,11,41,23,2,45,1,2005-06,,,2006,0
101211,Stephen Graham,Stephen,1610612739,CLE,24.0,22,10,12,0.455,7.9,1.0,2.5,0.389,0.1,0.5,0.2,0.6,0.7,0.933,0.2,1.0,1.2,0.3,0.6,0.2,0.1,0.2,1.4,0.5,2.6,0.5,5.0,0,0,4.9,58,56,52,46,56,54,49,63,42,39,44,43,53,7,67,48,59,58,46,50,47,43,40,62,48,10,60,23,2,57,3,2005-06,,,2006,0
101143,Travis Diener,Travis,1610612753,ORL,24.0,23,9,14,0.391,10.7,1.3,3.0,0.42,1.1,2.5,0.439,0.2,0.3,0.833,0.2,0.7,0.9,0.7,0.4,0.3,0.0,0.0,1.0,0.4,3.8,-2.4,6.4,0,0,7.1,50,59,45,55,38,39,39,41,6,8,5,68,73,16,73,60,66,37,59,42,63,78,60,64,32,74,47,23,2,37,1,2005-06,,,2006,0
101144,Von Wafer,Von,1610612747,LAL,20.0,16,6,10,0.375,4.5,0.4,2.4,0.158,0.1,1.1,0.118,0.4,0.5,0.75,0.3,0.2,0.5,0.3,0.1,0.2,0.0,0.3,0.8,0.5,1.3,-1.6,2.7,0,0,2.5,65,71,55,59,77,76,51,82,37,24,51,59,63,34,59,80,78,64,81,58,63,40,66,55,75,62,76,23,2,77,1,2005-06,,,2006,0
101134,Wayne Simien,Wayne,1610612748,MIA,23.0,43,26,17,0.605,9.6,1.3,2.8,0.483,0.0,0.0,0.0,0.7,0.8,0.882,0.9,1.2,2.0,0.2,0.6,0.3,0.0,0.2,1.6,0.8,3.4,-0.9,6.5,0,0,6.3,34,17,36,19,41,36,41,18,53,61,53,37,47,10,19,43,32,71,50,45,61,55,28,39,39,43,46,23,2,42,1,2005-06,,,2006,0
101198,Will Bynum,Will,1610612744,GSW,23.0,15,7,8,0.467,10.8,1.4,3.5,0.404,0.1,0.6,0.222,0.7,1.1,0.625,0.2,0.6,0.8,1.3,0.9,0.5,0.0,0.5,0.7,0.8,3.6,-3.7,6.9,0,0,6.7,68,64,63,44,37,34,29,50,35,37,40,40,39,59,70,67,69,16,25,25,63,17,69,41,35,76,40,23,2,40,1,2005-06,,,2006,0
101117,Yaroslav Korolev,Yaroslav,1610612746,LAC,19.0,24,12,12,0.5,5.3,0.4,1.3,0.3,0.1,0.3,0.286,0.3,0.4,0.7,0.2,0.3,0.5,0.4,0.3,0.1,0.0,0.1,0.5,0.5,1.1,-0.3,2.5,0,0,2.4,49,50,52,33,73,76,75,77,43,46,27,63,68,46,68,77,75,50,73,68,63,74,78,55,76,26,79,23,2,78,1,2005-06,,,2006,0
200747,Adam Morrison,Adam,1610612766,CHA,22.0,78,30,48,0.385,29.8,4.6,12.1,0.376,1.1,3.3,0.337,1.5,2.2,0.71,0.7,2.3,2.9,2.1,1.7,0.4,0.1,0.5,2.3,1.9,11.8,-3.1,18.1,0,0,18.8,6,15,6,43,2,2,2,55,2,2,24,10,13,34,27,15,17,7,6,35,50,12,11,12,2,74,9,23,1,5,1,2006-07,,,2007,0
200792,Alexander Johnson,Alexander,1610612763,MEM,24.0,59,15,44,0.254,12.8,1.5,2.9,0.538,0.0,0.0,0.0,1.3,2.0,0.661,0.8,2.2,3.1,0.3,0.8,0.4,0.6,0.3,2.3,1.7,4.4,-0.2,10.8,3,0,9.8,26,45,8,63,33,35,42,8,49,60,49,16,15,44,20,16,16,52,26,27,10,25,9,16,33,23,25,7,1,27,1,2006-07,,,2007,0
200810,Allan Ray,Allan,1610612738,BOS,23.0,47,9,38,0.191,15.1,2.1,5.5,0.386,1.0,2.5,0.414,0.9,1.2,0.764,0.4,1.1,1.5,0.9,0.9,0.4,0.1,0.3,1.8,1.0,6.2,-0.3,9.9,0,0,10.6,35,50,17,72,26,17,16,49,4,6,9,29,35,23,54,41,45,21,22,26,53,32,21,33,17,28,30,23,1,25,1,2006-07,,,2007,0
2810,Andre Brown,Andre,1610612760,SEA,26.0,38,16,22,0.421,7.1,1.1,1.9,0.568,0.0,0.0,0.0,0.2,0.4,0.6,0.7,1.3,1.9,0.1,0.8,0.2,0.1,0.2,0.7,0.4,2.4,-0.3,4.9,0,0,5.0,44,42,44,35,59,48,57,4,49,57,49,67,66,54,28,38,34,70,28,57,42,45,66,68,51,27,55,23,1,53,1,2006-07,,,2007,0
200745,Andrea Bargnani,Andrea,1610612761,TOR,21.0,65,35,30,0.538,25.1,4.1,9.6,0.427,1.5,4.1,0.373,1.8,2.2,0.824,0.8,3.1,3.9,0.8,1.6,0.5,0.8,0.4,2.8,2.4,11.6,0.6,19.7,1,0,20.4,19,8,27,22,6,4,5,36,1,1,14,6,12,12,23,6,10,30,7,22,5,17,4,3,3,12,5,14,1,3,1,2006-07,,,2007,0
2601,Andreas Glyniadakis,Andreas,1610612760,SEA,25.0,13,3,10,0.231,6.2,0.6,1.3,0.471,0.0,0.0,0.0,0.1,0.2,0.5,0.2,0.5,0.6,0.1,0.7,0.0,0.0,0.1,1.5,0.2,1.3,-2.1,1.5,0,0,2.0,60,66,57,68,63,65,68,20,49,60,49,73,73,66,69,73,76,68,34,72,63,69,32,75,70,60,77,23,1,76,1,2006-07,,,2007,0
200784,Bobby Jones,Bobby,1610612755,PHI,23.0,44,15,29,0.341,7.6,1.0,2.1,0.462,0.0,0.2,0.111,0.5,0.9,0.561,0.5,0.8,1.3,0.4,0.4,0.3,0.0,0.1,1.3,0.8,2.5,0.8,5.0,0,0,4.7,37,45,29,53,56,49,53,24,47,46,48,47,43,62,42,51,52,50,63,45,61,62,39,43,50,11,54,23,1,55,1,2006-07,,,2007,0
200750,Brandon Roy,Brandon,1610612757,POR,22.0,57,23,34,0.404,35.3,6.1,13.4,0.456,1.0,2.6,0.377,3.5,4.2,0.838,1.0,3.4,4.4,4.0,2.0,1.2,0.2,0.5,2.4,4.0,16.8,-3.4,30.1,4,0,28.8,28,26,21,38,1,1,1,27,6,5,11,1,1,11,16,3,8,1,1,4,29,6,8,1,1,76,1,5,1,1,1,2006-07,,,2007,1
200841,Cedric Bozeman,Cedric,1610612737,ATL,24.0,23,9,14,0.391,8.7,0.5,1.7,0.282,0.1,0.6,0.154,0.1,0.3,0.333,0.1,0.9,1.0,0.4,0.4,0.2,0.1,0.3,1.4,0.4,1.1,-1.1,3.4,0,0,3.2,54,50,51,40,51,72,61,72,41,36,47,72,71,73,72,50,58,46,67,49,49,30,36,66,71,44,67,23,1,68,1,2006-07,,,2007,0
200759,Cedric Simmons,Cedric,1610612740,NOK,21.0,43,19,24,0.442,12.4,1.3,3.1,0.417,0.0,0.0,0.0,0.4,0.8,0.485,1.0,1.5,2.5,0.3,0.5,0.2,0.5,0.2,1.7,0.8,2.9,-2.3,8.0,0,0,7.1,38,34,38,32,34,40,40,45,49,60,49,60,49,69,15,30,25,53,49,54,11,44,23,44,45,64,40,23,1,43,1,2006-07,,,2007,0
200840,Chris McCray,Chris,1610612749,MIL,23.0,5,1,4,0.2,2.4,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.2,0.0,0.0,-0.4,-0.4,0,0,0.0,74,72,70,69,79,77,78,77,49,60,49,75,76,75,77,79,80,73,64,72,63,71,79,78,78,31,80,23,1,80,1,2006-07,,,2007,0
200809,Chris Quinn,Chris,1610612748,MIA,23.0,42,18,24,0.429,9.7,1.1,3.1,0.366,0.5,1.4,0.351,0.6,0.9,0.676,0.1,0.6,0.7,1.5,0.5,0.4,0.0,0.2,0.8,0.9,3.4,0.3,7.1,0,0,6.8,39,40,38,34,46,45,39,59,16,17,20,43,45,37,71,67,71,12,50,36,63,40,62,37,41,17,45,23,1,44,1,2006-07,,,2007,0
200783,Craig Smith,Craig,1610612750,MIN,23.0,82,32,50,0.39,18.7,3.0,5.6,0.531,0.0,0.1,0.0,1.4,2.3,0.624,1.8,3.2,5.1,0.6,0.9,0.6,0.2,0.5,2.7,2.0,7.4,-1.6,16.0,3,0,14.8,1,12,4,41,13,9,15,10,49,50,49,14,11,50,4,5,3,37,21,14,27,7,5,7,11,51,11,7,1,11,1,2006-07,,,2007,0
200806,Damir Markota,Damir,1610612749,MIL,21.0,30,7,23,0.233,5.7,0.6,1.7,0.365,0.2,0.5,0.375,0.2,0.4,0.636,0.4,0.7,1.0,0.2,0.5,0.1,0.0,0.2,0.7,0.4,1.7,-1.5,3.1,0,0,3.4,50,56,40,67,68,62,60,60,34,38,12,68,68,49,56,58,57,57,50,67,55,35,63,72,62,47,68,23,1,66,1,2006-07,,,2007,0
200789,Daniel Gibson,Daniel,1610612739,CLE,21.0,60,33,27,0.55,16.5,1.6,3.9,0.424,0.9,2.1,0.419,0.5,0.7,0.718,0.5,1.1,1.5,1.2,0.7,0.4,0.1,0.2,1.6,0.7,4.6,1.4,9.0,0,0,9.2,25,9,35,19,22,30,29,38,8,11,8,51,53,29,47,42,43,17,31,31,37,42,27,47,28,7,33,23,1,32,1,2006-07,,,2007,0
200786,David Noel,David,1610612749,MIL,23.0,68,22,46,0.324,11.6,1.0,2.6,0.367,0.3,0.8,0.321,0.5,0.6,0.86,0.6,1.2,1.8,1.0,0.6,0.4,0.1,0.1,1.1,0.6,2.7,-2.6,7.2,0,0,6.7,13,28,7,54,39,50,45,58,29,31,29,46,57,7,34,39,36,20,44,33,38,64,47,52,49,69,43,23,1,45,1,2006-07,,,2007,0
200793,Dee Brown,Dee,1610612762,UTA,22.0,49,29,20,0.592,9.2,0.7,2.0,0.327,0.1,0.6,0.214,0.5,0.8,0.649,0.2,0.7,0.8,1.7,0.6,0.4,0.1,0.1,1.0,0.6,1.9,0.4,6.6,0,0,5.7,32,17,45,15,47,58,54,66,40,35,42,48,50,46,67,59,67,10,39,25,36,70,52,57,57,15,47,23,1,46,1,2006-07,,,2007,0
2824,Desmon Farmer,Desmon,1610612760,SEA,25.0,8,2,6,0.25,4.0,0.6,1.9,0.333,0.3,1.0,0.25,0.1,0.1,1.0,0.0,0.1,0.1,1.1,0.1,0.1,0.0,0.0,0.3,0.1,1.6,2.0,3.7,0,0,3.4,68,69,64,64,73,63,58,64,29,26,38,70,74,1,77,78,79,18,76,62,63,71,78,77,65,4,63,23,1,67,1,2006-07,,,2007,0
101141,Ersan Ilyasova,Ersan,1610612749,MIL,20.0,66,23,43,0.348,14.7,2.1,5.5,0.383,0.8,2.2,0.365,1.1,1.3,0.787,0.9,2.0,2.9,0.7,0.8,0.4,0.3,0.3,2.2,1.5,6.1,-3.0,11.9,0,0,11.8,18,26,11,51,29,18,17,51,11,10,17,20,28,19,19,19,20,32,27,29,23,31,14,20,18,72,22,23,1,20,1,2006-07,,,2007,0
200801,Hassan Adams,Hassan,1610612751,NJN,23.0,61,31,30,0.508,8.1,1.2,2.2,0.556,0.0,0.0,0.0,0.4,0.6,0.667,0.6,0.7,1.3,0.2,0.4,0.3,0.1,0.2,0.8,0.4,2.9,-0.3,5.4,0,0,5.0,23,14,27,26,53,42,49,5,49,59,49,57,59,40,39,56,53,56,68,44,52,47,60,65,46,26,51,23,1,52,1,2006-07,,,2007,0
200756,Hilton Armstrong,Hilton,1610612740,NOK,22.0,56,28,28,0.5,11.3,1.2,2.2,0.544,0.0,0.0,0.0,0.7,1.2,0.597,1.0,1.6,2.7,0.2,0.6,0.2,0.5,0.2,1.4,1.0,3.1,-0.3,8.0,0,0,7.3,29,18,32,28,42,44,48,7,49,60,49,36,33,57,14,27,21,61,40,50,15,50,34,30,44,29,39,23,1,41,1,2006-07,,,2007,0
200829,Ivan McFarlin,Ivan,1610612755,PHI,25.0,11,0,11,0.0,3.8,0.5,1.2,0.385,0.0,0.1,0.0,0.5,0.6,0.714,0.6,0.4,1.0,0.1,0.1,0.0,0.0,0.1,0.7,0.5,1.4,-0.8,2.6,0,0,2.5,64,76,54,76,74,73,72,50,49,49,49,52,55,30,32,74,58,66,78,72,63,67,64,63,68,37,74,23,1,73,1,2006-07,,,2007,0
200826,J.J. Barea,J.J.,1610612742,DAL,23.0,33,26,7,0.788,5.8,0.8,2.4,0.359,0.2,0.6,0.286,0.5,0.7,0.667,0.2,0.5,0.8,0.7,0.4,0.0,0.0,0.2,0.6,0.8,2.4,-1.1,4.1,1,0,4.2,46,20,62,4,67,52,46,62,35,33,31,49,51,40,64,70,68,33,62,71,57,54,72,45,54,43,61,14,1,59,1,2006-07,,,2007,0
200755,JJ Redick,JJ,1610612753,ORL,23.0,42,19,23,0.452,14.8,1.9,4.6,0.41,0.9,2.3,0.388,1.3,1.4,0.9,0.2,1.0,1.2,0.9,0.5,0.3,0.0,0.1,1.2,0.9,6.0,0.0,9.1,0,0,9.6,39,34,40,29,28,24,21,46,7,8,10,18,26,5,63,45,54,24,50,43,63,66,41,38,19,20,32,23,1,30,1,2006-07,,,2007,0
200788,James Augustine,James,1610612753,ORL,23.0,2,2,0,1.0,3.7,0.5,1.5,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.5,1.0,0.0,0.0,0.0,0.5,1.0,0.5,1.0,-0.5,4.3,0,0,3.5,78,69,79,1,75,69,63,64,49,60,49,75,76,75,42,45,44,19,79,72,63,9,53,60,72,34,60,23,1,65,1,2006-07,,,2007,0
2591,James Lang,James,1610612764,WAS,23.0,11,7,4,0.636,5.0,0.4,0.8,0.444,0.0,0.0,0.0,0.3,0.5,0.6,0.5,0.5,1.0,0.2,0.2,0.0,0.3,0.2,1.3,0.4,1.0,0.0,3.1,0,0,2.7,64,56,70,11,70,74,77,31,49,60,49,64,63,54,48,70,58,60,74,72,21,46,40,73,72,20,69,23,1,71,1,2006-07,,,2007,0
200778,James White,James,1610612759,SAS,24.0,6,4,2,0.667,22.8,3.0,6.8,0.439,0.3,1.2,0.286,2.0,2.5,0.8,0.5,2.8,3.3,0.8,0.8,0.5,0.2,0.5,1.2,2.0,8.3,-3.7,14.8,0,0,14.2,71,62,74,8,9,9,10,33,23,21,31,3,5,16,42,9,14,27,25,20,31,9,46,8,9,79,14,23,1,13,1,2006-07,,,2007,0
200978,Jeremy Richardson,Jeremy,1610612757,POR,23.0,6,4,2,0.667,3.3,0.5,1.0,0.5,0.3,0.5,0.667,0.0,0.0,0.0,0.2,0.2,0.3,0.0,0.2,0.2,0.0,0.0,0.3,0.0,1.3,-0.2,2.1,0,0,2.3,71,62,74,8,78,69,74,17,23,39,1,75,76,75,66,77,77,73,75,56,63,71,77,78,69,22,75,23,1,74,2,2006-07,,,2007,0
200770,Jordan Farmar,Jordan,1610612747,LAL,20.0,72,37,35,0.514,15.1,1.7,4.1,0.422,0.6,1.9,0.328,0.4,0.5,0.711,0.3,1.3,1.7,1.9,1.0,0.6,0.1,0.2,1.1,0.7,4.4,0.2,10.4,0,0,10.0,9,5,19,25,25,28,26,42,14,15,28,59,62,33,59,34,41,8,14,16,46,49,49,50,31,19,27,23,1,26,1,2006-07,,,2007,0
200816,Jorge Garbajosa,Jorge,1610612761,TOR,29.0,67,36,31,0.537,28.5,3.3,7.9,0.42,1.0,2.9,0.342,0.9,1.2,0.731,0.7,4.2,4.9,1.9,1.0,1.2,0.2,0.2,1.3,1.8,8.5,1.4,20.4,3,0,19.0,15,6,23,23,3,8,7,43,5,3,23,33,36,26,26,1,5,9,18,5,26,34,38,13,8,6,3,7,1,4,1,2006-07,,,2007,0
